node,ClusteringCoefficient
152,0.1
6131,0.06221719457013575
4408,0.15215686274509804
1663,0.07226890756302522
4759,0.13333333333333333
62,0.009881422924901186
5438,0.055392300910960916
584,0.07977207977207977
2867,0.022199217851391763
3805,0.0999000999000999
4492,0.10989010989010989
5117,0.08333333333333333
442,0.030303030303030304
3918,0.06157635467980296
1198,0.10336134453781512
1921,0.06079664570230608
4749,0.12380952380952381
5508,0.08333333333333333
3361,0.025047892720306515
4030,0.0696969696969697
2674,0.020833333333333332
456,0.11035007610350075
3648,0.06666666666666667
1786,0.011111111111111112
63,0.16544117647058823
2401,0.12258064516129032
5045,0.1038961038961039
2761,0.036454235510097036
6248,0.022727272727272728
2094,0.11413043478260869
5837,0.043697478991596636
1777,0.12181616832779624
2354,0.06653225806451613
2916,0.10867877658748641
5185,0.04915254237288136
2891,0.05454545454545454
6400,0.07932263814616755
1736,0.032926829268292684
1654,0.057971014492753624
6071,0.11190476190476191
3498,0.037306201550387594
2430,0.03045822102425876
2479,0.09722222222222222
5865,0.032129032258064516
6130,0.038461538461538464
5308,0.022222222222222223
2939,0.2032967032967033
3748,0.07384615384615385
6237,0.04092953523238381
5449,0.1445012787723785
736,0.07146892655367232
1555,0.16017316017316016
5497,0.07678075855689177
1855,0.08890469416785206
1171,0.01453308596165739
4627,0.027852650494159928
3664,0.10984848484848485
4302,0.03571428571428571
3422,0.0811764705882353
6541,0.03166666666666667
1190,0.1293771718791767
3615,0.1612614913176711
2088,0.1799259944495837
1671,0.09351528615254416
3408,0.12431372549019608
901,0.1131326949384405
4027,0.1616068122917438
753,0.1991869918699187
4269,0.10704154002026342
2877,0.035481450213404625
3631,0.28833333333333333
1336,0.051125827814569536
3338,0.12034956304619226
2050,0.17752684191040355
3576,0.10872759330002939
4642,0.04954954954954955
1071,0.10167209067444731
3252,0.15433854907539118
3847,0.14985994397759103
1478,0.15059399021663172
2371,0.07621951219512195
5600,0.06401137980085349
3673,0.10154428904428904
4096,0.23717948717948717
3908,0.04249775381850854
1491,0.15625
3039,0.13902258422806368
1656,0.17342342342342343
303,0.14583333333333334
1745,0.1418588399720475
677,0.20483091787439614
2488,0.1858974358974359
1904,0.29051383399209485
3134,0.19657258064516128
3773,0.15338983050847457
3883,0.04317235168298998
3916,0.21171171171171171
5661,0.13195639701663797
5693,0.1689291101055807
958,0.12352941176470589
1760,0.19591836734693877
65,0.07681159420289856
6037,0.11031746031746031
1271,0.08536585365853659
4677,0.06950067476383266
2191,0.0855094726062468
5114,0.07441016333938294
4774,0.08350100603621731
4871,0.05634920634920635
3751,0.060526315789473685
502,0.15
5059,0.11666666666666667
4942,0.15
3389,0.05517241379310345
307,0.06666666666666667
2138,0.05706112616681722
5242,0.25
4901,0.05
778,0.07666666666666666
5027,0.12150537634408602
1036,0.10414414414414415
2072,0.06091954022988506
6158,0.03118279569892473
1967,0.061234177215189874
66,0.15263157894736842
3025,0.025107427869858808
1834,0.06
6349,0.017316017316017316
336,0.11332099907493062
2047,0.125
2813,0.10517970401691332
6441,0.10109289617486339
2627,0.09428571428571429
67,0.06831831831831832
5016,0.04688445251058681
6205,0.16153846153846155
3227,0.09207317073170732
3442,0.017094017094017096
1814,0.04658197217180883
1839,0.10792682926829268
4705,0.06159420289855073
320,0.06778476589797344
6217,0.06654567453115548
3209,0.10989010989010989
3334,0.03322150778119467
3397,0.08045977011494253
246,0.03500073997336096
4076,0.12436974789915967
3168,0.024397972116603297
862,0.23076923076923078
1803,0.07057057057057058
3840,0.03666666666666667
68,0.125
436,0.02894736842105263
3666,0.09803921568627451
69,0
70,0.07222222222222222
3675,0.13227513227513227
2194,0.026775956284153007
5313,0.04894179894179894
3133,0.15591397849462366
449,0.09090909090909091
600,0.08615384615384615
5650,0.08699101004759387
1607,0.06416229858279945
1432,0.047619047619047616
3045,0.01282051282051282
843,0.10923076923076923
6467,0.0796078431372549
2878,0.1278409090909091
3852,0.059475806451612906
5017,0.10202655485674354
1704,0.136892177589852
5884,0.10166666666666667
5264,0.05
650,0.16071428571428573
4566,0.06612685560053981
6475,0.08333333333333333
2214,0.06543385490753911
4803,0.05194805194805195
467,0.09352836879432624
5723,0.16363636363636364
1911,0.08077260755048288
1355,0.025935374149659865
4067,0.19166666666666668
4877,0.12339989759344598
1179,0.04439746300211417
2423,0.07857142857142857
4078,0.1141826923076923
2569,0.13414634146341464
4944,0.0782312925170068
4923,0.09698025551684088
3130,0.03768115942028986
2315,0.12931034482758622
6068,0.06790890269151138
3003,0.08823529411764706
3171,0.1213235294117647
4151,0.05600584154801022
3603,0.05491803278688524
1288,0.07656023222060958
5410,0.15941358024691357
5989,0.06655974338412189
72,0.1
5416,0.010121457489878543
73,0.03333333333333333
2622,0.08658008658008658
2873,0.04875886524822695
3705,0.07142857142857142
3465,0.11264367816091954
3687,0.12895927601809956
1377,0.06593406593406594
5000,0.05747126436781609
2876,0.07301462904911181
5531,0.14705882352941177
4081,0.05555555555555555
3149,0.14682539682539683
4870,0.152014652014652
6173,0.10720375106564364
5796,0.10869565217391304
1018,0.07288551491450042
3896,0.14675052410901468
3732,0.15254237288135594
2526,0.18941176470588236
4025,0.08934426229508197
3212,0.11683006535947713
4258,0.052947052947052944
1496,0.15591836734693879
4687,0.056666666666666664
2229,0.055384615384615386
145,0.11666666666666667
532,0.16666666666666666
3270,0.15373864430468204
3719,0.12418300653594772
2386,0.16304347826086957
6069,0.15056497175141242
1083,0.14257753688647998
693,0.0726890756302521
75,0.11764705882352941
1331,0.05647058823529412
5814,0.08153126826417299
3685,0.25
3517,0.26785714285714285
1274,0.1116642958748222
95,0.028542742398164084
3304,0.08887381275440977
5923,0.14333333333333334
110,0.12931034482758622
1298,0.07724329324699353
960,0.06892010535557506
4921,0.09047619047619047
6424,0.03277310924369748
3027,0.08333333333333333
5588,0.02422360248447205
78,0.04527162977867203
5221,0.01282051282051282
6151,0.05067466266866567
2574,0.11688311688311688
4542,0.10426829268292682
4975,0.0858843537414966
1872,0.020689655172413793
5007,0.06060606060606061
5736,0.07207792207792207
4599,0.05723905723905724
5065,0.09881422924901186
5639,0.07411602482025018
410,0.035511132780757355
659,0.06349206349206349
2833,0.04495192307692308
3400,0.07701149425287357
5810,0.08932346723044397
3759,0.05392156862745098
3101,0.023170731707317073
2778,0.14285714285714285
1392,0.032196969696969696
5442,0.13333333333333333
6303,0.06815968841285297
4376,0.029166666666666667
1945,0.04304635761589404
332,0.026083112290008842
4384,0.03636363636363636
1409,0.15
2601,0.0426497277676951
2911,0.05138339920948617
1788,0.07931199235547062
3434,0.09666975023126735
4788,0.04146612365790448
6422,0.13636363636363635
282,0.07965860597439545
1809,0.049019607843137254
79,0.16666666666666666
80,0.04188948306595366
2133,0.08481012658227848
1074,0.06725146198830409
20,0.13186813186813187
4465,0.08403361344537816
5539,0.041176470588235294
1166,0.5
5140,0.024051803885291396
2113,0.056329849012775844
5302,0.045454545454545456
2899,0.013178599527930763
6272,0.1111111111111111
268,0.06666666666666667
596,0.03949579831932773
5842,0.05555555555555555
4029,0.09783653846153846
5556,0.04455662862159789
4340,0.125
2801,0.043478260869565216
2204,0.07266009852216748
3384,0.2111111111111111
1397,0.11538461538461539
1740,0
3197,0.07246376811594203
427,0.0639412997903564
81,0.125
3538,0.05
4355,0.15497076023391812
4735,0.16071428571428573
88,0.10600961538461538
3109,0.034482758620689655
2585,0.05342741935483871
1909,0
82,0.044444444444444446
2407,0.1111111111111111
4557,0.039525691699604744
6134,0.01904761904761905
755,0.045454545454545456
4917,0.08235294117647059
3508,0.016483516483516484
3783,0.05423280423280423
3410,0.051418439716312055
3999,0.07354925775978408
2340,0.04953703703703704
4563,0.016957494407158838
2025,0.09372549019607843
83,0.09722222222222222
2017,0.12637362637362637
6017,0.07294685990338164
1713,0.02252252252252252
3280,0.13333333333333333
3779,0.05907172995780591
3922,0.04401408450704225
3898,0.07789855072463768
3902,0.16666666666666666
2641,0.23333333333333334
3353,0.05789473684210526
1770,0.11205073995771671
5743,0.027582159624413145
1470,0.04044117647058824
2262,0.10132890365448505
5614,0.09743589743589744
4534,0.08888888888888889
2729,0.08467023172905526
4367,0.07894736842105263
5070,0.09624413145539906
1080,0.10472860472860474
1639,0.12554112554112554
4042,0.09692307692307692
1812,0.17526881720430107
823,0.1
2031,0.09388335704125178
2453,0.13095238095238096
2874,0.14523809523809525
1876,0.07516339869281045
5521,0.1
2672,0.06111111111111111
1683,0.1368421052631579
3023,0.11052631578947368
1729,0.1
2677,0.16307692307692306
108,0.06461538461538462
1219,0.049019607843137254
4954,0.06725146198830409
1345,0.06373626373626373
6401,0.13178294573643412
3645,0.09090909090909091
1196,0.09576271186440678
1500,0.1631578947368421
2737,0.1858974358974359
729,0.1282051282051282
5082,0.12192118226600986
4527,0.09723609723609723
3507,0.08823529411764706
3970,0.10299003322259136
1104,0.0630952380952381
1766,0.040740740740740744
3829,0.03621608527131783
4348,0.08888888888888889
4159,0.027135302601356766
1321,0.05221518987341772
2536,0.12550607287449392
3627,0.14473684210526316
3630,0.050436615477265884
5067,0.07815126050420168
3527,0.06965174129353234
2462,0.05982905982905983
866,0.055626598465473145
3725,0.08509803921568627
5394,0.10153846153846154
3763,0.07373737373737374
1249,0.07142857142857142
929,0.16666666666666666
2792,0.07366771159874608
4193,0.08788159111933395
4473,0.075
4970,0.03359683794466403
1958,0.17076923076923076
1661,0.03958737436078293
3863,0.15151515151515152
5427,0.07312252964426877
1563,0.0761904761904762
2798,0.05040322580645161
4210,0.03978978978978979
87,0.047619047619047616
3650,0.014204545454545454
814,0.1
4229,0.04338549075391181
4432,0.125
3037,0.11052425665101721
4782,0.0507399577167019
3193,0.024822695035460994
4925,0.039112050739957716
4699,0.00641025641025641
669,0.03794890781192151
3203,0.03594771241830065
3491,0.06769230769230769
3291,0.12337662337662338
3358,0.09420289855072464
4051,0.07130333138515488
1711,0.3
1477,0.14349376114081996
89,0.11428571428571428
3455,0.03666666666666667
500,0.1123959296947271
90,0
91,0
4952,0.0992063492063492
5711,0.10185185185185185
6232,0.05779220779220779
1810,0.1645021645021645
587,0.11118881118881119
6327,0.2908496732026144
804,0.05858585858585859
3874,0.06134453781512605
2249,0.06987681970884659
1424,0.23333333333333334
1821,0.1482213438735178
4450,0.19770114942528735
4073,0.19846153846153847
3346,0.1427061310782241
4137,0.2549407114624506
2458,0.12721631205673758
2172,0.22857142857142856
2261,0.08110516934046345
816,0.0786308973172988
2464,0.11420171867933061
2001,0.08787878787878788
6341,0.1373873873873874
3691,0.06451612903225806
414,0.09761904761904762
2589,0.10887896825396826
2380,0.13
417,0.09745293466223699
5298,0.045875251509054325
2444,0.05757575757575758
5910,0.06839754327191513
3340,0.07526881720430108
825,0.32105263157894737
4092,0.2
164,0.13015873015873017
3453,0.08333333333333333
1443,0.10416666666666667
5916,0.2222222222222222
3793,0.13183673469387755
3086,0.11237928007023705
1653,0.04163265306122449
4472,0
3892,0.26666666666666666
4231,0.12078272604588394
4852,0.1523809523809524
3716,0.17786561264822134
5812,0.11256038647342995
4664,0.19298245614035087
433,0.10873015873015873
3531,0.18095238095238095
1857,0.06831831831831832
4860,0.11096938775510204
463,0.026143790849673203
5627,0.11061224489795918
4892,0.10818713450292397
5727,0.11397058823529412
5325,0.12688979251381505
1676,0.1773024777933614
3140,0.11984626135569532
2362,0.12727272727272726
652,0.2638888888888889
5537,0.15810276679841898
4879,0.0897108843537415
3335,0.1
3524,0.16842105263157894
4591,0.13940256045519203
6098,0.3
2277,0.049019607843137254
4129,0.03670089960990367
2724,0.08374384236453201
6168,0.11322115384615385
5748,0.01904761904761905
5697,0.10837438423645321
6391,0.06324110671936758
2946,0.12210915818686402
3535,0.09980525803310614
4890,0.15846153846153846
1691,0.04940711462450593
1296,0.07635467980295567
2528,0.1865530303030303
2531,0.165993265993266
1684,0.09210526315789473
6407,0.1132404181184669
5453,0.1237928007023705
1698,0.01818181818181818
2296,0.06639040733556692
1306,0.08788159111933395
1703,0.11692307692307692
883,0.13022941970310392
4149,0.1406926406926407
4681,0.06666666666666667
2609,0.12142857142857143
1708,0.14085365853658535
3366,0.09891107078039928
2545,0.10685483870967742
1401,0.14717741935483872
3772,0.1406926406926407
5772,0.12070874861572536
582,0.11011904761904762
4244,0.07805383022774327
3374,0.11404538341158059
6204,0.17142857142857143
2554,0.1475563909774436
3376,0.07698412698412699
2260,0.08084163898117387
1716,0.17345399698340874
5166,0.16666666666666666
4543,0.15314009661835748
3786,0.09
5171,0.12096774193548387
903,0.10226620768789443
904,0.18805704099821746
4936,0.09573170731707317
6443,0.09234234234234234
2109,0.1261904761904762
1123,0.15203900709219859
5761,0.1420731707317073
2571,0.125
168,0.07834101382488479
1730,0.11842105263157894
6230,0.12352941176470589
3399,0.10454545454545454
3202,0.059395801331285206
517,0.03694233821195556
722,0.11029411764705882
765,0.19875222816399288
6016,0.06818181818181818
6506,0.12333333333333334
3808,0.09972862957937585
5396,0.16144018583042974
122,0.11486486486486487
3409,0.1623931623931624
5400,0.10989010989010989
2378,0.1
529,0.08823529411764706
3245,0.04556650246305419
4006,0.16313131313131313
1364,0.08076225045372051
1559,0.19372549019607843
3604,0.13172606568832984
1960,0.17166666666666666
4755,0.16666666666666666
741,0.10252100840336134
6479,0.11239847109412326
3014,0.22833333333333333
5829,0.06666666666666667
4574,0.15
2101,0.12243589743589743
1765,0.13048855905998763
5359,0.2569230769230769
547,0.1
5462,0.12043010752688173
926,0.09136465324384788
6496,0.15327868852459017
954,0.11730382293762576
5423,0.14202898550724638
1978,0.12828282828282828
1776,0.13157894736842105
6049,0.11437908496732026
311,0.17575757575757575
2625,0.15
5237,0.11391129032258064
5641,0.1523809523809524
4407,0.1059577677224736
2676,0.07246376811594203
4287,0.06612685560053981
2213,0.1152542372881356
482,0.14502164502164502
1522,0.21904761904761905
6065,0.18614718614718614
1141,0.09064327485380116
4125,0.15584415584415584
3854,0.1271186440677966
5025,0.17036290322580644
5945,0.13022941970310392
378,0.11470985155195682
3454,0.1463768115942029
3788,0.11898466419883659
4241,0.11229946524064172
6473,0.13793103448275862
5259,0.08165322580645161
184,0.10434782608695652
3806,0.23763440860215054
2014,0.16666666666666666
4245,0.06060606060606061
3073,0.10615079365079365
5456,0.21904761904761905
3265,0.07974683544303797
461,0.05326086956521739
777,0.15826612903225806
1290,0.26666666666666666
3462,0.15245901639344261
5461,0.039292929292929296
4891,0.3
6009,0.05260243632336656
1365,0.16666666666666666
585,0.027472527472527472
2717,0.04697102721685689
3021,0.045
5526,0.05
395,0.07256097560975609
2252,0.09191583610188261
2454,0.03833950290851401
2426,0.08165322580645161
2836,0.5
662,0.08166666666666667
832,0.01098901098901099
5183,0.13186813186813187
5633,0.05668016194331984
2936,0.05526315789473684
6338,0.0967741935483871
301,0.07932263814616755
1526,0.08384547848990342
1828,0.11904761904761904
3070,0.09085213032581453
2358,0.11428571428571428
4459,0.05276030747728861
2067,0.05357142857142857
4938,0.07459677419354839
4836,0.07042253521126761
3095,0.06403940886699508
1445,0.022222222222222223
5952,0.07582110412299091
2989,0.09184301181102363
3639,0.0611764705882353
4734,0.02435897435897436
5299,0.03333333333333333
1178,0.043434343434343436
2948,0.08333333333333333
170,0.25
932,0.1111111111111111
1838,0.06521739130434782
4371,0.038908246225319396
616,0.038824383164005806
5917,0.03333333333333333
5967,0.05380852550663871
2587,0.11308677098150782
5552,0.1261904761904762
5151,0.13737373737373737
3655,0.06363636363636363
3217,0.017543859649122806
5367,0.10786290322580645
2435,0.11185515873015874
1411,0.058446455505279035
942,0.13333333333333333
4040,0.05661005661005661
4514,0.16666666666666666
6321,0.05476190476190476
5717,0.18333333333333332
96,0.19090909090909092
3152,0.0427807486631016
97,0.05
2024,0.04680365296803653
408,0.04093567251461988
11,0.11067193675889328
6374,0.08632478632478632
3425,0.022727272727272728
927,0.04044117647058824
6073,0.04437456324248777
4288,0.062169312169312166
5850,0.04923076923076923
1045,0.11363636363636363
5707,0.0667420814479638
99,0.0066536838688737426
5102,0.08088235294117647
1957,0.23484848484848486
3565,0.08088235294117647
6273,0.04473684210526316
5826,0.13076923076923078
1717,0.15454545454545454
5731,0.047619047619047616
2042,0.10549019607843137
4356,0.17610837438423646
2812,0.06237183868762816
2567,0.11904761904761904
4588,0.12857142857142856
4589,0.07142857142857142
3289,0.1330049261083744
4033,0.052307692307692305
4585,0.10520361990950226
4598,0.08947368421052632
2746,0.05677846008502598
6160,0.09
4282,0.08333333333333333
4184,0.14624505928853754
1738,0.05555555555555555
2749,0.2619047619047619
673,0.16440677966101694
224,0.1736842105263158
2903,0.09523809523809523
177,0.07792207792207792
4906,0.07586206896551724
6189,0.10606060606060606
4382,0.14673913043478262
5169,0.047379032258064516
6082,0.14705882352941177
5667,0
6257,0.08971518987341773
4194,0.24545454545454545
6543,0.1978021978021978
1046,0.12878787878787878
3016,0.1323170731707317
947,0
994,0.07568027210884354
2981,0.05094130675526024
4766,0.3333333333333333
2142,0.03571428571428571
5995,0.06091954022988506
3787,0.014285714285714285
3120,0.016091954022988506
1982,0.1
1007,0.057610241820768134
4218,0.023273273273273273
2722,0.101889338731444
2784,0.05
6177,0.11772486772486772
5541,0.14285714285714285
2166,0.07575757575757576
5083,0.06666666666666667
4900,0.016823161189358372
3591,0.06153846153846154
3486,0
6025,0.05263157894736842
432,0.12026515151515152
6256,0.05202661826981246
4673,0.11403508771929824
101,0.20512820512820512
1539,0.1043956043956044
3644,0.10467980295566502
1647,0.08695652173913043
4545,0.08118153364632238
102,0.10685483870967742
5598,0.2
3182,0.03994995829858215
3261,0.03333333333333333
5174,0.047078237235488256
103,0.10666666666666667
2269,0.14453781512605043
774,0.047784810126582276
4856,0.1283068783068783
2076,0.08649398704902868
2465,0.05411655874190564
2859,0.14285714285714285
1135,0.030442035029190993
1922,0.0625
5909,0.054945054945054944
249,0.11214689265536723
785,0.12179487179487179
4528,0.14705882352941177
143,0.09090909090909091
4028,0.049707602339181284
105,0.2
2852,0.05253623188405797
106,0.07142857142857142
5648,0.08560140474100088
5737,0.016659423439084456
4270,0.006628787878787879
6544,0.09047619047619047
3758,0.07407407407407407
5126,0.030509218612818263
107,0.26282051282051283
2556,0.03333333333333333
2904,0.1064516129032258
6221,0.04097452934662237
3067,0.045454545454545456
3600,0.04395604395604396
1152,0.06164965986394558
534,0.11904761904761904
6548,0.07225177304964539
5433,0.06393442622950819
109,0
2765,0
6012,0.11842105263157894
3132,0.11956521739130435
6149,0.11393323657474601
2713,0.06985294117647059
6494,0.1573170731707317
4924,0.2636363636363636
445,0
1562,0.15384615384615385
1937,0.14782608695652175
111,0.08888888888888889
490,0.022222222222222223
1542,0.19047619047619047
4878,0.05057471264367816
3050,0.05806451612903226
795,0.027777777777777776
1869,0.08838383838383838
154,0.16666666666666666
2410,0
113,0.14285714285714285
567,0.04005602240896359
4121,0.07225177304964539
1077,0.1095959595959596
115,0.05844155844155844
2709,0.08923076923076922
3473,0.03908045977011494
2618,0.08888888888888889
6444,0.007246376811594203
5770,0.09210526315789473
1907,0.12179487179487179
4175,0.04473684210526316
284,0.01098901098901099
116,0.14285714285714285
4988,0.19696969696969696
2327,0.04946236559139785
117,0
2300,0.14444444444444443
1986,0.13679245283018868
817,0.06485671191553545
1916,0.04025396825396826
3975,0.09615384615384616
1222,0.03389830508474576
4312,0.029914529914529916
3879,0.056429232192414434
1874,0.06043956043956044
5943,0.05909090909090909
5425,0.07446808510638298
1836,0.14509246088193456
3850,0.16911764705882354
2218,0.022058823529411766
4308,0.22527472527472528
4903,0.04089635854341737
2738,0.057971014492753624
5307,0.1111111111111111
5921,0.06956521739130435
119,0.09187396351575457
746,0.12995169082125604
1328,0.08962264150943396
5471,0.18330773169482847
4271,0.17989417989417988
6515,0.2134387351778656
3359,0.12408963585434174
141,0.09714795008912656
1344,0.13058823529411764
4555,0.04746977160770264
1442,0.14901477832512317
2427,0.23626373626373626
2794,0.1404188181296615
4100,0.07355442176870748
1251,0.06218487394957983
4477,0.13421052631578947
553,0.1289198606271777
1367,0.22756410256410256
1666,0.30634920634920637
1160,0.13060109289617486
3224,0.11666666666666667
3791,0.14482758620689656
2517,0.13403263403263405
1659,0.17971014492753623
3658,0.1380952380952381
3945,0.21996996996996998
2730,0.145
2913,0.05454545454545454
6398,0.06695156695156695
5523,0.2647058823529412
2317,0.15666666666666668
470,0.04651898734177215
5349,0.1246376811594203
484,0.1648517846339988
1200,0.11931818181818182
5150,0.14295874822190613
680,0.0457957957957958
1205,0.3233333333333333
3072,0.05952380952380952
2953,0.11462450592885376
4915,0.08617424242424243
4611,0.1483173076923077
5039,0.15826612903225806
732,0.07003475006682705
120,0.13399941228327947
3103,0.2028985507246377
50,0.21557971014492755
4931,0.13805970149253732
3031,0.14178665883044372
199,0.15570175438596492
5843,0.38461538461538464
1062,0.09741227475951768
5589,0.07123034227567067
1230,0.11538461538461539
4166,0.18047138047138048
1631,0.14126984126984127
2882,0.16758241758241757
3755,0.1453529000698812
6344,0.045454545454545456
4501,0.21428571428571427
6333,0.3016666666666667
1701,0.11384180790960452
2004,0.045454545454545456
4041,0.18322618351841027
4941,0.09705882352941177
928,0.17225716282320055
3495,0.2536764705882353
5447,0.12691521961184882
6342,0.09094995504944561
5507,0.11764705882352941
2412,0.07791922739244951
5565,0.10782638414217362
2019,0.17610837438423646
4162,0.23809523809523808
658,0.1804608893216488
121,0.04871794871794872
1138,0.06578947368421052
1134,0.062448979591836734
949,0.03676470588235294
140,0.06060606060606061
3055,0.0949579831932773
2348,0.11437908496732026
2429,0.1858974358974359
4801,0.06976744186046512
5551,0.04741000877963126
452,0.11428571428571428
564,0.04908675799086758
6394,0.04936120789779326
801,0.04945054945054945
2561,0.03723404255319149
3884,0.05555555555555555
2597,0.09523809523809523
4436,0.09722222222222222
4785,0.018284347231715653
1622,0.05161290322580645
123,0.05253623188405797
1460,0.14
990,0.09583333333333334
176,0.045454545454545456
3231,0.11647058823529412
5329,0.05555555555555555
5913,0.1
1959,0.05105105105105105
4638,0.07859848484848485
124,0.10582010582010581
5889,0.12944523470839261
5573,0.125
2764,0.15714285714285714
4341,0.11290322580645161
3560,0.1
5111,0.02832512315270936
5470,0.14296081277213352
3220,0.19444444444444445
126,0.0875
1685,0.07467994310099574
85,0.5
3937,0.1
127,0.08333333333333333
4233,0.045454545454545456
703,0.1127946127946128
5510,0.04945054945054945
4621,0.08421052631578947
5369,0.07608695652173914
2925,0.09076923076923077
845,0.1111111111111111
4087,0.08333333333333333
977,0.03333333333333333
1829,0.09761904761904762
6375,0.06287128712871287
764,0.07918552036199095
130,0.5
6500,0.1592442645074224
1461,0.015151515151515152
5651,0.0948258091115234
4396,0.11871270247229326
1346,0.14545454545454545
3105,0.09523809523809523
1694,0.0989010989010989
353,0.08461538461538462
6043,0.08838383838383838
5119,0.13227513227513227
2068,0.25
3360,0.1317907444668008
469,0.04808853118712274
739,0.09649122807017543
5498,0.06725146198830409
4091,0.11403508771929824
2432,0.1388888888888889
5986,0.14619883040935672
3440,0.0627177700348432
5460,0.11298853952394945
1868,0.1385083713850837
1509,0.1434108527131783
1435,0.17198067632850242
6324,0.145748987854251
4442,0.17236467236467237
4721,0.11375661375661375
3028,0.16835016835016836
3263,0.09753298909925416
2200,0.22926829268292684
4575,0.08770161290322581
3243,0.2672413793103448
4539,0.08558848797250859
3483,0.30526315789473685
4706,0.15051020408163265
1544,0.13025210084033614
3210,0
6447,0.0865546218487395
2267,0.13203463203463203
1552,0.011666666666666667
4971,0.10018018018018018
6061,0.1043010752688172
3156,0.09956709956709957
4157,0.06097560975609756
1067,0.09956709956709957
1926,0.075
2541,0.02857142857142857
2834,0.03709856035437431
1537,0.115
5596,0.08333333333333333
4368,0.06944444444444445
422,0.020526315789473684
318,0.1358974358974359
3955,0.039525691699604744
2816,0.08012820512820513
627,0
1975,0.16666666666666666
1275,0.06060606060606061
3081,0.11428571428571428
4864,0.11052631578947368
1051,0.07161172161172161
6490,0.21052631578947367
3735,0.07083333333333333
4579,0.08991596638655462
4402,0.06428571428571428
4122,0.03916820965674405
6389,0.1147086031452359
4805,0.0554968287526427
2518,0.06904761904761905
4513,0.05228758169934641
5019,0.04984964145269489
1297,0.03255813953488372
4605,0.0659536541889483
5765,0.047619047619047616
858,0.13602941176470587
2654,0.07380952380952381
791,0
2968,0.049494949494949494
133,0.045454545454545456
4494,0.13533834586466165
2492,0.03571428571428571
842,0.16995073891625614
1035,0.047619047619047616
5912,0
4250,0.13247863247863248
876,0.12418300653594772
4391,0.08893280632411067
4203,0.1895424836601307
135,0
1021,0.09523809523809523
136,0.2
1330,0.09523809523809523
5249,0.08509316770186336
137,0.10144927536231885
2804,0.14393939393939395
4268,0.20321151716500555
754,0.08990147783251232
3064,0.07228070175438596
2456,0.12923076923076923
4290,0.13817663817663817
3816,0.19833333333333333
138,0.04252873563218391
3764,0.0641025641025641
556,0.0625
1471,0.053763440860215055
2232,0
737,0.14285714285714285
4798,0.08947368421052632
413,0.016666666666666666
5200,0.11189516129032258
900,0.1341991341991342
6261,0.019230769230769232
4851,0.11862244897959184
907,0.08333333333333333
3090,0.05241935483870968
4471,0.16129032258064516
3886,0.13157894736842105
3800,0.10714285714285714
692,0.022222222222222223
721,0.05618401206636501
924,0.09583333333333334
403,0.02631578947368421
4562,0.06560283687943262
875,0.09672830725462304
5316,0.13225806451612904
2217,0.07033016734509272
3266,0.09288824383164006
2631,0.09253246753246754
997,0.14747474747474748
3278,0.038410886742756806
5053,0.21076923076923076
1224,0.04365079365079365
4880,0.23076923076923078
2255,0.09288824383164006
5289,0.13742690058479531
3482,0.17333333333333334
2803,0.1411764705882353
212,0.3014705882352941
4283,0.14130434782608695
5277,0.0625
423,0.11524822695035461
5086,0.19846153846153847
598,0.27564102564102566
885,0.12622950819672132
943,0.04125263474856971
190,0.5
1254,0.1039136302294197
2002,0.18478260869565216
2702,0.11458333333333333
1458,0.16923076923076924
5226,0.08018648018648018
1264,0.12255892255892256
2084,0.10795454545454546
2066,0.19202898550724637
638,0.16374269005847952
4700,0.5
4875,0.1672268907563025
3144,0.24561403508771928
1065,0.2909090909090909
3936,0.13283208020050125
4885,0.10252525252525252
2708,0.21212121212121213
2103,0.10238095238095238
1289,0.21225071225071226
6172,0.18233618233618235
5534,0.20634920634920634
5344,0.04487179487179487
2313,0.08974358974358974
3160,0.14666666666666667
1207,0.13636363636363635
2735,0.07188778492109878
5966,0.10833333333333334
2771,0.08928571428571429
3357,0.1865079365079365
2537,0.10523138832997989
1898,0.22153846153846155
6418,0.07692307692307693
696,0.24074074074074073
1479,0.125
2760,0.11645493042952208
1111,0.3
3951,0.22105263157894736
6214,0.23333333333333334
5376,0.14573170731707316
1114,0.10461538461538461
5721,0.2391304347826087
379,0.07848944835246205
1463,0.23976608187134502
1340,0.12215909090909091
6235,0.15965166908563136
1540,0.04940711462450593
315,0.22857142857142856
2789,0.07936507936507936
2516,0.07261794634597594
6463,0.12285714285714286
5202,0.1736842105263158
1363,0.14285714285714285
5406,0.17923186344238975
5209,0.32105263157894737
3007,0.13407258064516128
6286,0.12474747474747475
3822,0.1800356506238859
3424,0.15775401069518716
540,0.23214285714285715
950,0.045454545454545456
1753,0.19230769230769232
1774,0.21798029556650247
3837,0.5
965,0.08974358974358974
4412,0.29120879120879123
2439,0.1987179487179487
769,0.16330645161290322
2603,0.3
4608,0.1178743961352657
2850,0.24307692307692308
5775,0.17923186344238975
4049,0.15
637,0.1261904761904762
4219,0.14666666666666667
2337,0.17032967032967034
4479,0.08912655971479501
6545,0.18769230769230769
1817,0.09191176470588236
1106,0.09538461538461539
2902,0.0992063492063492
4031,0.08974358974358974
857,0.16363636363636364
144,0.03333333333333333
1672,0
4104,0.07792207792207792
404,0.10046457607433217
4866,0.13177339901477833
930,0
