node,PageRank
5427,0.00018217877664634003
1563,5.141368395931299e-05
2798,5.799514479816453e-05
4210,0.0001343255435816916
87,4.6217051877126125e-05
3650,0.0001117803368354801
814,5.216844618713225e-05
4229,0.00017216848627889513
4432,5.793879877449397e-05
3037,8.639075332383778e-05
4782,0.00023346044682986947
3193,0.0001202955588130196
4925,0.0002593847409148729
4699,9.159254553455313e-05
669,7.797098694059303e-05
3203,7.119654110087113e-05
3491,5.066341528486261e-05
3291,8.893602975762628e-05
3358,6.673798144638364e-05
4051,0.00013268659843364606
1711,4.994799012439366e-05
1477,5.21117416756097e-05
89,4.6217051877126125e-05
3455,0.00011122433376149231
500,5.068755004896553e-05
90,4.6217051877126125e-05
91,4.6217051877126125e-05
4952,0.00019105194287211087
5711,0.0005692905911058277
6232,0.001143557921134076
1810,4.823087699763748e-05
587,5.136434525259315e-05
6327,0.00012687187217452244
804,5.181886708173788e-05
3874,0.00011494439788910428
2249,8.002831193475567e-05
1424,4.667470400076758e-05
1821,5.0924371619216914e-05
4450,9.89748945336341e-05
4073,8.213529397473023e-05
3346,0.00013431987299989962
4137,5.732047878390107e-05
2458,6.192251146325286e-05
2172,4.8483935478596364e-05
2261,6.509040020761499e-05
816,4.907667117578959e-05
2464,7.744506293537207e-05
2001,0.00010210102969113557
6341,0.0012152614803991393
3691,8.548235130779795e-05
414,4.801319647404121e-05
2589,6.78038104255607e-05
2380,6.54416185697425e-05
417,4.940605325397307e-05
5298,0.00047864006384576365
2444,7.334223118380116e-05
5910,0.0010585853254482345
3340,0.00011704141651210899
825,4.657477572769587e-05
4092,5.379340380132976e-05
164,7.167078726085795e-05
3453,8.426272988462228e-05
1443,5.485658386842073e-05
5916,0.0002075886263873327
3793,8.798488241419644e-05
3086,0.0004429203178365912
1653,9.754295351136922e-05
4472,5.6849886736989104e-05
3892,5.098389719664547e-05
4231,0.0001248762928486503
4852,0.00012314772508327407
3716,7.456861597934976e-05
5812,0.0004034403578161856
4664,7.98886162602032e-05
433,5.001040759507532e-05
3531,6.194288607704444e-05
1857,5.043737382303427e-05
4860,0.0001497190670957298
463,4.6367093006849006e-05
5627,0.00028966291488769056
4892,0.00010053884218386336
5727,0.00026536460498575163
5325,0.00041544409842913556
1676,5.8901060401423206e-05
3140,7.59821067382842e-05
2362,4.918724535836524e-05
652,4.6367093006849006e-05
5537,4.776045653531975e-05
4879,0.00018779247379603885
3335,7.713516558694039e-05
3524,5.1244299845735866e-05
4591,0.00011494182933210146
6098,6.254390254686773e-05
2277,5.2698750530622524e-05
4129,0.0003387036707799173
2724,0.0001071703792266386
6168,0.0008750138735468865
5748,0.00018459645908085865
5697,0.0001728188857823423
6391,0.0005213531982404598
2946,6.90558684897367e-05
3535,0.0001313349779146726
4890,0.00012029664558404903
1691,5.8692268299167524e-05
1296,4.931113260747379e-05
2528,6.347534065973486e-05
2531,5.888934346880333e-05
1684,6.705816744356634e-05
6407,0.0006944623652166381
5453,0.0003998282457901098
1698,4.6367093006849006e-05
2296,5.686405473153012e-05
1306,6.0535539136334795e-05
1703,5.214283986462987e-05
883,4.687701132259072e-05
4149,7.336626108346163e-05
4681,4.721213213049411e-05
2609,0.0001227965345336556
1708,7.912616694050583e-05
3366,8.863093249918784e-05
2545,5.697424698672575e-05
1401,4.822924588423299e-05
3772,7.105654546010202e-05
5772,0.00024493911379622213
582,8.072889500880524e-05
4244,0.00013279014565081086
3374,4.657477572769587e-05
6204,0.00022837240175911652
2554,8.149310584873669e-05
3376,0.0001460998585077447
2260,7.318729233099569e-05
1716,5.827989314090321e-05
5166,8.927044378935806e-05
4543,0.00012513128338825652
3786,7.777417021749076e-05
5171,0.00012107359868582219
903,5.480413048553119e-05
904,5.013234399745316e-05
4936,0.00021343647992496493
6443,5.9526290148667664e-05
2109,5.977869644592679e-05
1123,5.004201638647781e-05
5761,0.0011976680756996874
2571,4.7099030279235036e-05
168,8.876704272529597e-05
1730,5.160936253772209e-05
6230,0.0003139469968615131
3399,0.0001030631172738444
3202,0.00010126302626118565
517,0.0006587573276622043
722,4.6367093006849006e-05
765,0.0001072206217847696
6016,0.00022101453315578803
6506,0.0011071565653151926
3808,0.00014209358611658374
5396,0.0001463160351977088
122,4.7508776517929804e-05
3409,6.016683239988915e-05
5400,4.918898466489278e-05
2378,4.854159266311189e-05
529,4.678465246382953e-05
3245,0.0002103156891202207
4006,0.0017786192498108122
1364,5.577768165405209e-05
1559,5.7191344867822656e-05
3604,9.540584079553691e-05
1960,4.897693751036684e-05
4755,7.801846764426894e-05
741,4.9459013468764144e-05
6479,0.0031537942336747056
3014,0.00010616673391401679
5829,0.0002591976797825018
4574,9.544671369829253e-05
2101,9.004374198155273e-05
1765,6.905277561173024e-05
5359,9.134845082426428e-05
547,4.828457484759263e-05
5462,0.0001725501497265938
926,6.751338099129852e-05
6496,0.005851164276858547
954,5.0374813496749926e-05
5423,0.0001451017964032609
1978,0.00018847425567677746
1776,7.092236182768755e-05
6049,9.788543164975038e-05
311,5.6930210446462704e-05
2625,5.519727959446025e-05
5237,0.00016613914684582303
5641,0.0001204519099599945
4407,0.0001516432564457387
2676,7.221214273980302e-05
4287,0.00013628929205261592
2213,7.522620982500964e-05
482,4.728190864203157e-05
1522,4.77822867868536e-05
6065,0.00022884304958492742
1141,5.151790630151052e-05
4125,8.241937466084025e-05
3854,0.00010508910013384425
5025,0.00012845476949214875
5945,0.0003304842330832296
378,4.785019870314538e-05
3454,6.323108870386769e-05
3788,0.00010926040314363678
4241,9.206083936490803e-05
6473,0.0025610402514634105
5259,0.00020214155540749146
184,4.670641663894568e-05
3806,7.915406465883197e-05
2014,4.6367093006849006e-05
4245,0.00011362096108760277
3073,9.241536851245685e-05
5456,4.6367093006849006e-05
3265,0.00010126808683734324
461,5.967404990563843e-05
777,4.9193262575843286e-05
1290,4.667470400076758e-05
3462,0.00010978301941465074
5461,0.00047364665774377165
4891,5.2619226998750355e-05
6009,0.0004925058615593034
1365,7.023587199121259e-05
585,5.521875957139332e-05
2717,0.00012506956787361177
3021,7.227616164075244e-05
5526,4.913542104630915e-05
395,4.671566725037909e-05
2252,6.274361595600463e-05
2454,8.42888614940416e-05
2426,5.961272823378981e-05
2836,4.7041451956620775e-05
662,6.706677974661633e-05
832,5.4368685466180045e-05
5183,4.978299548288917e-05
5633,0.0002957618799918239
2936,5.809691058322186e-05
6338,0.00064405328188544
301,4.671566725037909e-05
1526,6.567741919363616e-05
1828,4.8424027682267485e-05
3070,0.00013115894970394223
2358,5.54254068358513e-05
4459,0.00014165539401001008
2067,4.865511116914649e-05
4938,0.000116485091368713
4836,0.00021313233762443678
3095,7.914911132085792e-05
1445,0.00010308248673747593
5952,0.0004653924241029869
2989,0.00015314283504321133
3639,0.00011171509017325827
4734,0.00017671161539876352
5299,8.921675999278215e-05
1178,5.467707384341864e-05
2948,5.5617327239720726e-05
170,4.671566725037909e-05
932,4.671566725037909e-05
1838,6.43732318366612e-05
4371,0.00017767578818892992
616,5.34730432791204e-05
5917,8.624623621286189e-05
5967,0.00044945914916042943
2587,0.00010512355259337738
5552,0.00015051850891178629
5151,0.00015953707762261497
3655,5.388626249065269e-05
3217,0.00010108459691772544
5367,0.0001924096859984157
2435,0.0011052369313556466
1411,5.827822353449173e-05
942,4.671566725037909e-05
4040,0.00016676367684313119
4514,5.588093679575719e-05
6321,0.00024850274943834136
5717,0.00015810811147526287
96,4.6217051877126125e-05
3152,7.93244988718847e-05
97,4.6217051877126125e-05
2024,9.449062692390598e-05
408,5.4118348519648694e-05
11,4.6217051877126125e-05
6374,0.0033671041453257377
3425,0.00023270040841877823
927,4.861077412904273e-05
6073,0.0007131562788747649
4288,0.00010274010021512805
5850,0.00016547259787634116
1045,5.081134386809851e-05
5707,0.0003219776926736523
99,4.6217051877126125e-05
5102,9.776198211405763e-05
1957,4.892514169890665e-05
3565,6.393644533196754e-05
6273,0.00022907006956057136
5826,0.00013898914679054988
1717,4.704291864935025e-05
5731,5.870949625360927e-05
2042,7.989586687878579e-05
4356,7.839034842030278e-05
2812,0.00012112332651253054
2567,4.730608202485512e-05
4588,9.263347025165763e-05
4589,7.313109089036494e-05
3289,6.990631450499704e-05
4033,8.159803209659608e-05
4585,0.0002270397168189173
4598,9.860377249378017e-05
2746,0.00010640513009544998
6160,0.00041214581959717706
4282,6.12051557209122e-05
4184,6.987905359325189e-05
1738,4.780102816010768e-05
2749,4.704291864935025e-05
673,6.020706696020698e-05
224,4.6717133943108565e-05
2903,5.366401534860949e-05
177,4.8060853756396374e-05
4906,0.00010845715681690179
6189,0.0004989536996286801
4382,8.076937788899322e-05
5169,0.0001790050183057383
6082,0.0003696687913632241
5667,6.030910097681411e-05
6257,0.0007407593434795408
4194,6.405885248877041e-05
6543,0.00024193449384953095
1046,4.702474493702714e-05
3016,0.0007973769693180398
947,4.6717133943108565e-05
994,4.8707451349462924e-05
2981,0.00017872152917349944
4766,4.71486478053634e-05
2142,9.797123304693239e-05
5995,7.183830628999858e-05
3787,8.512968429322246e-05
3120,7.081280139573798e-05
1982,4.7948495368288275e-05
1007,5.474536498472477e-05
4218,0.00016200986541627845
2722,6.919913036562045e-05
2784,7.400409066920488e-05
6177,0.00011992163315428561
5541,7.930534588072098e-05
2166,5.490028927117941e-05
5083,9.031644282671297e-05
4900,0.00029242189051483354
3591,9.959645066593483e-05
3486,4.71486478053634e-05
6025,0.00027713721691151934
432,4.71486478053634e-05
6256,0.0012195546258426848
4673,0.00017208310708061075
101,4.6217051877126125e-05
1539,5.641038000630726e-05
3644,9.198348196717131e-05
1647,5.951452960492638e-05
4545,0.0006923644366872678
102,4.6217051877126125e-05
5598,7.524675401131327e-05
3182,0.00018455318091356116
3261,7.308107409721991e-05
5174,0.0003926249048975182
103,4.6217051877126125e-05
2269,4.8016268558066765e-05
774,5.692135333981884e-05
4856,8.37880360299632e-05
2076,6.771524135662011e-05
2465,7.055317349753963e-05
2859,6.022007166443264e-05
1135,9.944779535617037e-05
1922,0.0003178021481479594
5909,5.41341490176264e-05
249,4.9148731424172827e-05
785,4.9148731424172827e-05
4528,6.574552803464249e-05
143,4.9148731424172827e-05
4028,0.00011139208375042217
105,4.6217051877126125e-05
2852,0.0004060279398003925
106,4.6217051877126125e-05
5648,0.0003890698623005711
5737,0.0008652350624549632
4270,0.00016855159812255433
6544,0.004051738499072008
3758,9.484149040076443e-05
5126,0.00033295854296459663
107,4.6217051877126125e-05
2556,4.9285529947585184e-05
2904,7.929339708619997e-05
6221,0.0005484548880793264
3067,5.510994977911407e-05
3600,5.626275902756686e-05
1152,5.935950489254356e-05
534,5.044841760945247e-05
6548,0.00010462734976616604
5433,0.0002962228404884945
109,4.6217051877126125e-05
2765,6.018705866554113e-05
6012,7.955649443975762e-05
3132,0.00014067331271037933
6149,0.0005187608359386476
2713,5.56199324399392e-05
6494,0.0009350722485437185
4924,5.0302759136572506e-05
445,4.769509030498313e-05
1562,5.303248917783998e-05
1937,6.10513595401679e-05
111,4.6217051877126125e-05
490,5.0167700198387406e-05
1542,5.227106042924293e-05
4878,0.00018158272717931368
3050,8.37278492887091e-05
795,4.797205927286229e-05
1869,5.971528212584669e-05
154,4.797205927286229e-05
2410,4.797205927286229e-05
113,4.6217051877126125e-05
567,5.959509564701872e-05
4121,0.0001225619223533262
1077,0.0002886471049996655
115,4.6217051877126125e-05
2709,6.841967600263675e-05
3473,0.00019659400664982462
2618,5.71157937027006e-05
6444,0.0011748900531541294
5770,0.00020029208554578538
1907,5.457209612937917e-05
4175,0.00012846784285390432
284,4.8012801114063074e-05
116,4.6217051877126125e-05
4988,5.8682490635492064e-05
2327,6.616331756334072e-05
117,4.6217051877126125e-05
2300,6.393608165536044e-05
1986,5.8906054591396977e-05
817,0.00016136436834140457
1916,0.00010617460908493774
3975,6.65500920730623e-05
1222,5.121979003456018e-05
4312,0.00011339257149325562
3879,0.00011142307405590084
1874,6.574503627736218e-05
5943,9.269279979344062e-05
5425,0.00024345660639950805
1836,5.70000341028908e-05
3850,5.474381616938094e-05
2218,4.758863537152548e-05
4308,7.522419407611515e-05
4903,0.0003207301853320672
2738,6.708118106410101e-05
5307,7.685144655275751e-05
5921,0.00031572152353974024
119,4.6217051877126125e-05
746,4.844762660635319e-05
1328,5.640634403997844e-05
5471,0.0002828782443210093
4271,7.081279115628979e-05
6515,0.00017990173142387093
3359,0.00010348756825569968
141,4.650969249351585e-05
1344,5.2729146607583085e-05
4555,0.0005311446909666901
1442,4.9262835705063674e-05
2427,4.9561741195208415e-05
2794,8.984784888726928e-05
4100,0.0001143109116023345
1251,5.3315452093954314e-05
4477,6.369027993520487e-05
553,4.8449136412283247e-05
1367,4.969127527145905e-05
1666,5.173395185641357e-05
1160,5.664816018227784e-05
3224,7.90553240705001e-05
3791,0.00016440325987435677
2517,6.376212657046394e-05
1659,5.3197283777712076e-05
3658,5.152660142423417e-05
3945,8.461867685478311e-05
2730,5.680228589259999e-05
2913,5.100866453673656e-05
6398,0.00034776653082858216
5523,7.553304898480385e-05
2317,5.7513329023257536e-05
470,5.788772675098299e-05
5349,0.00020912041857849842
484,9.340403050557553e-05
1200,5.2027840582444e-05
5150,0.00013616819035927407
680,5.11685283380555e-05
1205,4.701961080925756e-05
3072,6.526700535715963e-05
2953,8.148719369152171e-05
4915,0.00011441810042322502
4611,0.0001792728933267593
5039,0.00013577966915798392
732,5.670277672275908e-05
120,4.6217051877126125e-05
3103,0.00042798430188513783
50,4.703006720954256e-05
4931,0.00017589071774585746
3031,9.565191802229089e-05
199,4.669303360257929e-05
5843,0.00010755010591496632
1062,6.665777749844037e-05
5589,0.00023263944597115384
1230,4.7472447326469115e-05
4166,0.00010874698360580022
1631,5.111464605113917e-05
2882,9.025400646566721e-05
3755,6.323143262761723e-05
6344,0.00017618641108592823
4501,0.00015243370793744195
6333,0.0007297061809300997
1701,6.539794881686966e-05
2004,5.315296259014356e-05
4041,0.00014227027288522104
4941,0.0003841666657023249
928,5.439364653953713e-05
3495,5.2165104557219056e-05
5447,0.0003026231503438634
6342,0.0022973388952592035
5507,0.0002821870693514404
2412,0.0027798662130750574
5565,0.0002800831093155458
2019,5.247446663210698e-05
4162,5.263114129224675e-05
658,5.2364462217223984e-05
121,4.6217051877126125e-05
1138,5.349440587752713e-05
1134,0.0002917870660620497
949,0.00012879414427878312
140,4.720471395744144e-05
3055,9.958383897282733e-05
2348,5.321665921712917e-05
2429,5.049509482556397e-05
4801,0.00014534862854214046
5551,0.0002879591429110048
452,4.720471395744144e-05
564,8.91448222306137e-05
6394,0.0030115763112623537
801,4.6217051877126125e-05
2561,7.635441585145464e-05
3884,5.545971470862265e-05
2597,5.304706285088277e-05
4436,6.369628055338815e-05
4785,0.00027022479333733306
1622,7.790734401982861e-05
123,4.6217051877126125e-05
1460,6.040751866289542e-05
990,4.786315534431833e-05
176,4.786315534431833e-05
3231,0.0003964888236692727
5329,6.917461361812841e-05
5913,5.3290872007920224e-05
1959,5.623284154016963e-05
4638,7.033081362475424e-05
124,4.6217051877126125e-05
5889,5.9490363255574554e-05
5573,8.215306729459046e-05
2764,6.187144246320536e-05
4341,4.6217051877126125e-05
3560,5.648334591182408e-05
5111,0.0001871393293521165
5470,0.0002307062603495149
3220,5.3503728333137344e-05
126,4.6217051877126125e-05
1685,6.557496617453458e-05
85,4.868620707791443e-05
3937,9.422791268776304e-05
127,4.6217051877126125e-05
4233,9.100366317741382e-05
703,5.0606661122972e-05
5510,0.0001271995658650324
4621,9.53619735244129e-05
5369,0.00016030354057898282
2925,9.638889094372967e-05
845,4.6217051877126125e-05
4087,5.508361941936315e-05
977,5.0606661122972e-05
1829,5.6909094773818466e-05
6375,0.0010948194220010336
764,0.00010430034770282561
130,4.6217051877126125e-05
6500,4.6217051877126125e-05
1461,8.671903645984222e-05
5651,7.759617019561351e-05
4396,0.00021773952348154823
1346,4.8924565107012936e-05
3105,5.300514526016925e-05
1694,5.0290258296842195e-05
353,4.723003862616748e-05
6043,0.0005143131822317995
5119,0.0001863749981991071
2068,4.914725657473424e-05
3360,9.948481431629697e-05
469,4.8573758439455287e-05
739,5.110882573016208e-05
5498,0.00017642436314817142
4091,9.56502288141376e-05
2432,6.210588138092394e-05
5986,0.0001223404505222293
3440,8.884508994409391e-05
5460,0.0005495014380108497
1868,0.0005859868100515873
1509,5.259861907098811e-05
1435,5.301619073463632e-05
6324,0.0011315155479518532
4442,0.00013570156534155374
4721,0.00010860368752201335
3028,7.329385395726997e-05
3263,0.00011683804857774985
2200,5.360744608508957e-05
4575,0.00013142232711846173
3243,6.62018580312847e-05
4539,0.0002905618135990353
3483,6.652597622577024e-05
4706,0.00023355570094086615
1544,5.173412488045324e-05
3210,5.024992514231557e-05
6447,0.002661020772972203
2267,7.352803803135513e-05
1552,7.326096017260912e-05
4971,0.00030875368070228885
6061,0.0004670087903021655
3156,6.213087807616498e-05
4157,6.757495078490682e-05
1067,5.691404267462977e-05
1926,6.344939022517972e-05
2541,6.666173175691542e-05
2834,6.199389104931643e-05
1537,4.9974919757447734e-05
5596,0.0002026509545267743
4368,7.221913823024525e-05
422,5.542979503083308e-05
318,4.662781408561995e-05
3955,6.838750304814609e-05
2816,6.274560900613553e-05
627,4.662781408561995e-05
1975,8.394622659197783e-05
1275,4.990940978959886e-05
3081,6.246986577041814e-05
4864,0.00010830895160179336
1051,5.29232499558801e-05
6490,0.0003595486470679206
3735,4.912122706228901e-05
4579,5.1361861890986334e-05
4402,8.724044672570348e-05
4122,0.00025118627447234386
6389,0.0006202853878335778
4805,0.0004713471131614132
2518,5.413274418471995e-05
4513,8.034728897950384e-05
5019,0.00039790603522468646
1297,6.667564746562012e-05
4605,0.0001159215355065291
5765,0.0002228803426129686
858,0.00012500648206177048
2654,5.996154063560042e-05
791,4.662781408561995e-05
2968,9.137813702432669e-05
133,4.6217051877126125e-05
4494,0.00011904311587807656
2492,5.557515371525646e-05
842,5.386326655611229e-05
1035,4.980855035100002e-05
5912,5.2173748558476865e-05
4250,0.00011903703559663613
876,4.6217051877126125e-05
4391,0.0001163267968399176
4203,8.461273399850581e-05
135,4.6217051877126125e-05
1021,7.010838799426436e-05
136,4.6217051877126125e-05
1330,5.690796312222717e-05
5249,8.824027926529048e-05
137,4.6217051877126125e-05
2804,8.364447611197389e-05
4268,7.95854589202205e-05
754,5.187009575818108e-05
3064,9.382916418440033e-05
2456,5.970451247882811e-05
4290,7.239132986791454e-05
3816,7.229018536380795e-05
138,4.6217051877126125e-05
3764,6.252870807875194e-05
556,4.8458940328805465e-05
1471,5.434817664131765e-05
2232,5.020675704828731e-05
737,4.7533934650879885e-05
4798,6.736724789143083e-05
413,4.86241823956376e-05
5200,0.0001962515872994198
900,4.6217051877126125e-05
6261,0.0002305090026421164
4851,0.00018990650102440146
907,4.8138568541789716e-05
3090,6.689358794731952e-05
4471,8.253381008869036e-05
3886,6.440983245516737e-05
3800,6.26436018385415e-05
692,4.846992062534402e-05
721,4.9785431596306835e-05
924,4.853023556572675e-05
403,4.74218083088917e-05
4562,0.0001483707779473424
875,0.0001482140770845386
5316,0.00012352711650355923
2217,8.043071649369327e-05
3266,0.00010607675285752263
2631,8.453583038751198e-05
997,4.757557756637997e-05
3278,0.00018585642153383367
5053,0.00012773765244845233
1224,8.203720838087449e-05
4880,0.00010606173392700328
2255,6.270307524864331e-05
5289,0.00011890862863698824
3482,6.252326070900168e-05
2803,7.236498447885852e-05
212,4.640449806669666e-05
4283,9.46938278777761e-05
5277,9.934804678431598e-05
423,4.693588990409061e-05
5086,9.291638913895403e-05
598,4.681994000668552e-05
885,0.000292231722989803
943,5.294276910391933e-05
190,4.640449806669666e-05
1254,4.9585937031389825e-05
2002,5.396766104740436e-05
2702,5.5895922667037065e-05
1458,4.771198965841154e-05
5226,0.00033726564183615584
1264,5.203057286673314e-05
2084,5.6524280766090115e-05
2066,0.00010982624301552275
638,4.640449806669666e-05
4700,4.99858316096355e-05
4875,9.949363554085999e-05
3144,5.4798999859915355e-05
1065,4.671210906061524e-05
3936,0.00010918957160308136
4885,0.00015055280764472554
2708,4.87294053971076e-05
2103,6.605241331444078e-05
1289,4.8760145253003595e-05
6172,0.0005619623180436524
5534,0.00015342228606601648
5344,0.00023086741080068353
2313,6.219259696094983e-05
3160,5.55231821197498e-05
1207,5.058693338158726e-05
2735,6.985771372991633e-05
5966,0.00027397428573445483
2771,4.868966027646395e-05
3357,6.0570990704464345e-05
2537,6.807007472948554e-05
1898,5.033812413145747e-05
6418,0.00045312035331661777
696,4.66068053885198e-05
1479,4.822256279265679e-05
2760,6.243252534303669e-05
1111,4.7145724712927205e-05
3951,7.760816034891356e-05
6214,0.00017128555734771073
5376,0.0005863767574411825
1114,4.9718628065122236e-05
5721,0.0001267346972534077
379,5.465812895372732e-05
1463,4.7145724712927205e-05
1340,5.196343667005235e-05
6235,0.0005897540804844333
1540,5.2809492170315166e-05
315,4.640449806669666e-05
2789,6.481582897253792e-05
2516,0.000564509399176148
6463,0.002666456109753068
5202,8.157699022347327e-05
1363,4.684479985849067e-05
5406,0.00020259706066475853
5209,8.199111120912877e-05
3007,8.543678231558066e-05
6286,0.0005694261122311175
3822,6.786136843972733e-05
3424,7.909392673378742e-05
540,4.640449806669666e-05
950,5.134280846827327e-05
1753,4.881108507234174e-05
1774,8.029152306978277e-05
3837,5.008319773835242e-05
965,4.681994000668552e-05
4412,5.953160116115323e-05
2439,4.89220545079118e-05
769,4.900112235161726e-05
2603,0.00011623297212836077
4608,0.00017568912559196755
2850,5.3222171183175084e-05
5775,0.00024762832904330883
4049,0.00010272499230182245
637,7.231489481793995e-05
4219,0.00010089593786058028
2337,5.1036138169118925e-05
4479,0.00011825957574827877
6545,0.0002729765695734557
1817,5.411082038196281e-05
1106,5.428387349829169e-05
2902,8.044880455750506e-05
4031,8.413307914343859e-05
857,5.133415462741121e-05
144,4.6217051877126125e-05
1672,5.280146574589493e-05
4104,9.45512545228941e-05
404,5.442512210709149e-05
4866,0.00013899140925240812
930,4.689684072892316e-05
1754,5.9055550352268576e-05
3929,0.0001508930698585285
852,0.000218697716508548
2370,6.952215865356318e-05
5694,0.0001434768474182834
4332,9.338123736861171e-05
5354,0.0001150824493723961
5093,9.409149437426274e-05
5333,0.00037596823135531556
146,4.6217051877126125e-05
4426,0.0001459459435246517
3957,0.00019068933772133518
6031,0.0005454266783585729
147,4.6217051877126125e-05
148,4.6217051877126125e-05
3583,6.412195041026215e-05
3624,7.423734586307443e-05
6336,6.879329501722016e-05
158,4.6976791938907144e-05
2648,5.667588099018479e-05
3294,0.0001193796313004781
873,5.357512145591687e-05
6527,0.00549436929374268
356,4.6976791938907144e-05
253,4.6976791938907144e-05
5609,5.168880510047626e-05
5715,6.206895366891501e-05
5931,0.00013106882572481461
4014,9.209274082901083e-05
894,6.419181357803167e-05
149,4.6217051877126125e-05
1266,5.1676954176991554e-05
3702,7.52507439766612e-05
6047,0.00022408234799975598
2126,6.507215040313311e-05
1323,4.9787474701814244e-05
150,4.6217051877126125e-05
270,5.4118348519648694e-05
5300,0.00012148664636150151
294,5.4118348519648694e-05
151,4.6217051877126125e-05
5956,0.0003256699863370643
1518,5.165299146971306e-05
2041,5.692621603134277e-05
4272,0.00013231915926035156
1801,5.317545154195239e-05
5412,0.00013016788687743292
4310,7.661545366371031e-05
4573,5.376601017900604e-05
155,4.6217051877126125e-05
2248,6.871912244864412e-05
156,4.6217051877126125e-05
6497,0.0009660795097382892
5778,0.00015248922514928359
4109,9.423512892041127e-05
3060,7.02468362279861e-05
3849,0.0001303793956482673
968,4.956344898749274e-05
6334,0.00017602128979172024
159,4.6217051877126125e-05
2399,0.00011970862233595453
4335,7.801031589803502e-05
1322,6.145907849854945e-05
5742,4.6217051877126125e-05
5080,7.720647028721083e-05
160,4.6217051877126125e-05
161,4.6217051877126125e-05
2695,5.702663648507118e-05
6210,0.0008712496936659844
2184,6.786736047228994e-05
162,4.6217051877126125e-05
6141,0.00010150359737324522
3063,6.825506471251207e-05
3341,7.016115433787185e-05
1873,5.280146574589493e-05
5722,5.280146574589493e-05
163,4.6217051877126125e-05
3470,6.4359726732969e-05
4645,0.00017513740161077907
3682,9.21131397694545e-05
559,5.42923412219353e-05
3181,9.031262551556191e-05
5165,7.098491180045396e-05
1507,5.2026716870620204e-05
3484,0.00011187980994433837
3297,4.6217051877126125e-05
4276,0.0003364617717630286
3337,6.729661990604143e-05
2905,0.0001187446279884048
2289,5.632911858850217e-05
4532,0.00011499784083679836
3314,6.0576188846976845e-05
2185,7.255872270268515e-05
166,4.6217051877126125e-05
970,6.169347625419849e-05
5155,9.10462619270874e-05
1515,0.00030992665781662244
501,5.103478064001822e-05
897,4.6968969230271584e-05
3083,6.033044162680884e-05
492,4.674875584105703e-05
808,5.018399344895506e-05
4884,8.232865648079208e-05
295,4.732285776196278e-05
6062,0.000309214227145977
5283,0.00024083610557065405
905,4.6762053380545166e-05
4519,7.731995637374388e-05
5899,8.783785503802407e-05
2361,5.373593781702796e-05
3696,6.364988619823943e-05
3404,9.32261354116393e-05
2957,6.380448876236591e-05
6355,5.391234374662099e-05
4967,0.00013604961813559274
530,4.900928816051381e-05
6351,0.0002757427846206633
6024,0.0001316115086651165
1151,4.782043388827334e-05
4666,4.776715773025334e-05
6254,0.00036790034324433703
1903,0.00012549490932611316
3173,8.412622918513219e-05
4873,6.471290335366413e-05
2295,7.242090506527567e-05
2822,6.125844368596002e-05
3237,6.0229074088021277e-05
3930,7.485861465071969e-05
6099,0.00035948591771105915
6289,0.0004730859078341181
2046,6.011915874530031e-05
227,4.65563755092228e-05
3943,0.0001354404652117207
1294,5.386125784987323e-05
6063,9.466253231303712e-05
2684,4.9896621790563324e-05
4314,0.000101527359765166
5563,0.00026974057946444374
6534,0.00011282019647086342
3618,5.427270658985375e-05
6245,0.0006841415672882055
1087,6.272967021620318e-05
5547,0.0001993531246742251
5978,9.986574064110195e-05
6525,0.003186036528589232
1371,5.055668053851536e-05
4920,0.00011859590910594741
1097,4.6217051877126125e-05
2920,5.713763367515149e-05
5568,0.00014969695795232247
4259,6.587414068015989e-05
6379,0.0010103655271700084
2452,8.951339953962097e-05
2513,5.51415035039835e-05
4950,0.0002348368168464016
1158,5.1443678646098636e-05
4843,9.15996919688755e-05
2147,0.00012121436049722289
738,4.984181150149598e-05
5258,0.00026694111701152447
1502,7.346041835672756e-05
5525,0.00010160321955928912
1942,5.191925053991672e-05
2914,0.0001104403255047821
4707,8.493530841412325e-05
1248,5.1282182034569054e-05
1311,5.9746869042218776e-05
5239,0.00018264669191660364
2208,6.363656241227151e-05
172,4.6217051877126125e-05
2155,7.02482776697434e-05
173,4.6217051877126125e-05
5285,8.590391097462048e-05
5542,0.00014872770243121148
5420,0.00012867461539418633
2937,6.292417644342214e-05
1893,5.1690546663044714e-05
648,4.819237603775677e-05
1119,5.551261116645584e-05
2826,5.6180568445756856e-05
5091,8.892846808361514e-05
174,4.6217051877126125e-05
3715,7.194044550186537e-05
4850,0.00016668318248910322
1702,5.716236028794462e-05
175,4.6217051877126125e-05
276,4.90389435351699e-05
3290,6.880593737045723e-05
3678,0.0001500449425700654
388,5.1439427141491136e-05
6518,0.002752687705027854
676,4.90389435351699e-05
799,5.108108923854044e-05
622,5.707358987522021e-05
2339,7.850243862665769e-05
2137,7.072834931084554e-05
5167,0.00016031826522388594
1582,5.028796582567616e-05
1124,6.258647911354875e-05
1012,5.3887192689521146e-05
2645,9.730942002515767e-05
2955,8.760735998791542e-05
1800,6.696727228951319e-05
2750,5.162033128046095e-05
4205,0.00014283007669208455
483,4.750927506258135e-05
4439,0.0001456806856398741
178,4.6217051877126125e-05
3802,4.854096265433864e-05
5305,0.0001416390672265943
6427,0.0014212662963775911
2058,5.283607040112988e-05
